"brand_name","id","product_id","review_text","reviewer_id","reviewer_name","source_name","source_review_id","star_rating"
"Whiskas","113192","22","Dear Soumya,Were sorry to hear about your unfortunate experience and we would like to understand the issue better. We request you to contact our consumer care center at 1800 407 11 21 21 (Toll free) between 8:30 am to 5:00 pm, from Monday to Friday.Regards, Team Whiskas","amzn1.account.AFPP5VOCR7RGA3XTBF7HO5TKYAUA","Whiskas Expert","Amazon India","Mx3M2PI56D2YWL2","0"
"Pedigree","112672","81","Dear Abhishek,Were sorry to hear about your unfortunate experience and recommend you to contact us as we would be happy to offer a free replacement.  We request you to contact our consumer care center at 1800 407 11 21 21 (Toll free) between 8:30 am to 5:00 pm, from Monday to Friday.Regards,Team Pedigree","amzn1.account.AGF4BT4LDSNAXVCGMC334Q6RBOVQ","Pedigree Expert","Amazon India","Mx3TJKGLVF3O74I","0"
"Pedigree","113952","62","The discount keeps changing. I'll suggest you keep pedigree in your cart / save for later list or activate deal notification. The prices keep fluctuating. I check my cart frequently to track the price changes and order when the deal is right. it gets featured in lightning deals mostly  in the beginning of the months.The pricing depends on a lot of things like taxes , inflation etc and so they change. I have not checked the weight but do ensure the pack was not damaged and sealed with tape. the original sealed pack should not have weight changes.Be persistent with your efforts and try using customer care number also. hope you get redressal soon :)","amzn1.account.AFTQYJZYW6P5NOOJFBDKTDAQ5WMA","Karmic Voice","Amazon India","Mx3V34Q8DARKS2","0"
"Pedigree","113423","5","Dear Muthupandian, Thank you for connecting with us. We would like to understand the issue better and request you to contact our consumer care center at 1800 407 11 21 21 (Toll free) between 8:30 am to 5:00 pm, from Monday to Friday. Our associate will be more than happy to help you.Regards, Team Pedigree","amzn1.account.AGF4BT4LDSNAXVCGMC334Q6RBOVQ","Pedigree Expert","Amazon India","Mx3VOHIYAMGKXZO","0"
"Pedigree","112973","29","Dear Anupam,Were sorry to hear about your unfortunate experience and we would like to understand the issue better. We request you to contact our consumer care center at 1800 407 11 21 21 (Toll free) between 8:30 am to 5:00 pm, from Monday to Friday.Regards, Team Pedigree","amzn1.account.AGF4BT4LDSNAXVCGMC334Q6RBOVQ","Pedigree Expert","Amazon India","MxA0QW30S77GOS","0"
"Pedigree","113950","62","I asked the detail of discount which infact should mean present one and I know in business things keep change due to various factors, however in case of pedigree it seems the escalation of price is abnormal and shows a kind of monopoly status, which I hate and force us to buy.Sir when I mention weight shortage it was just unopened new packing and without any tamper, you can ask pedigree about my email before, but I dont accept no reply sofar. I reported this to the seller for the two packets I bought. I have the copy of the email but need prompt attention and remedy..","amzn1.account.AF3Z4OMCBPXYSSRZY3K5DMSS4D3A","Raja","Amazon India","MxB87VOVYOJWCS","0"
"Whiskas","112471","112","Dear Salil,Were sorry to hear about your unfortunate experience and would like to understand the issue better. We request you to contact our consumer care center at 1800 407 11 21 21 (Toll free) between 8:30 am to 5:00 pm, from Monday to Friday.Regards, Team Whiskas","amzn1.account.AFPP5VOCR7RGA3XTBF7HO5TKYAUA","Whiskas Expert","Amazon India","MxCMHBK871PG64","0"
"Pedigree","112809","56","Dear Customer,Were sorry to hear about your unfortunate experience and recommend you to contact us as we would be happy to offer a free replacement.  We request you to contact our consumer care center at 1800 407 11 21 21 (Toll free) between 8:30 am to 5:00 pm, from Monday to Friday.Regards,Team Pedigree","amzn1.account.AGF4BT4LDSNAXVCGMC334Q6RBOVQ","Pedigree Expert","Amazon India","MxCOO5AK7VWAEI","0"
"Whiskas","113270","22","Dear Avinash, thank you for connecting with us. We would like to understand the issue better and request you to call us on our toll free number 1800407112121, or E-mail us on pedigree.india@effem.com with complete contact details. Our associates will be more than happy to help you with your query. Our consumer care center is reachable between 8:30 am to 5:00 pm, from Monday to Friday.                                Regards, Team Pedigree","amzn1.account.AGF4BT4LDSNAXVCGMC334Q6RBOVQ","Pedigree Expert","Amazon India","MxFVSGSCMF0Z59","0"
"Pedigree","112826","4","Dear Customer,We apologize for the inconvenience and would like to understand the issue better. We request you to contact our support team. You can reach us on our toll free number 1800 407 11 21 21, our consumer care center is reachable between 8:30 am to 5:00 pm, from Monday to Friday.Regards,Team Pedigree","amzn1.account.AGF4BT4LDSNAXVCGMC334Q6RBOVQ","Pedigree Expert","Amazon India","MxGRBC9O1RPQ51","0"
"Whiskas","112492","95","Dear Customer,Were sorry to hear about your unfortunate experience and recommend you to contact us on our consumer care center at 1800 407 11 21 21 (Toll free) between 8:30 am to 5:00 pm, from Monday to Friday.Regards, Team Whiskas","amzn1.account.AFPP5VOCR7RGA3XTBF7HO5TKYAUA","Whiskas Expert","Amazon India","MxGV193P62210N","0"
"Pedigree","113150","31","Dear Customer,We would like to assure you that there is no such thing as fillers in pet food and is largely statement made by some to promote brands. All the ingredients in pet-food are there for a beneficial purpose. They are either a source of protein, fat, carbohydrate, vitamins or minerals or they are there to improve safety, pet enjoyment or owner satisfaction. For example Corn gluten meal contains 60% to 70% protein and is an excellent source of essential amino acids. Whole corn or corn meal provides highly digestible carbohydrates as an energy source. Reputed pet food companies always use approved and tested ingredients. We would like to reiterate our commitment towards providing consistently reliable and high quality products to our customers at all times. In case of further queries feel free to call us on our toll free number 1800407112121. Our consumer care center is reachable between 8:30 am to 5:00 pm, from Monday to Friday.Regards, Team Pedigree","amzn1.account.AGF4BT4LDSNAXVCGMC334Q6RBOVQ","Pedigree Expert","Amazon India","MxIQI2HBUGJZ52","0"
"Pedigree","112961","4","Dear Customer,Were sorry to hear about your unfortunate experience and would like a chance to understand the issue better. We request you to contact our support team. You can reach us on our toll free number 1800 407 11 21 21, our consumer care center is reachable between 8:30 am to 5:00 pm, from Monday to Friday.Regards,Team Pedigree","amzn1.account.AGF4BT4LDSNAXVCGMC334Q6RBOVQ","Pedigree Expert","Amazon India","MxJL2ITHTS9CQS","0"
"Pedigree","112970","29","Dear Sachin,Were sorry to hear about your unfortunate experience and would like a chance to rectify and make it right. We request you to contact our support team. You can reach us on our toll free number 1800 407 11 21 21, our consumer care center is reachable between 8:30 am to 5:00 pm, from Monday to Friday.Regards,Team Pedigree","amzn1.account.AGF4BT4LDSNAXVCGMC334Q6RBOVQ","Pedigree Expert","Amazon India","MxK2VWFRNF7KC0","0"
"Pedigree","113173","31","Dear Raj,For puppies below 3 months of age, we recommend you to feed 'Starter mother and pup' pedigree. You can soak it in lukewarm water for 5-10 minutes before serving it to your pup. Regards, Team Pedigree","amzn1.account.AGF4BT4LDSNAXVCGMC334Q6RBOVQ","Pedigree Expert","Amazon India","MxTCYK0AFHHTDU","0"
"Pedigree","113010","28","Dear Himanshu, Storing pet food is very important to retain flavor and taste. Keeping the food in sunlight or poor storage conditions can make the product undergo oxidation quickly, Take all possible measures to reduce exposure of pet food to air, moisture or heat and also from insects or rats. Buy only the quantity required for few weeks. Ensure that it is stored in a clean, cool and dry place in an airtight container. For further queries you can contact our consumer care center at 1800 407 11 21 21 (Toll free) between 8:30 am to 5:00 pm, from Monday to Friday. Regards, Team Pedigree","amzn1.account.AGF4BT4LDSNAXVCGMC334Q6RBOVQ","Pedigree Expert","Amazon India","MxVEI81A8ZPE8T","0"
"Whiskas","112476","112","Dear Customer,Were sorry to hear about your unfortunate experience and we would like to understand the issue better. We request you to contact our consumer care center at 1800 407 11 21 21 (Toll free) between 8:30 am to 5:00 pm, from Monday to Friday.Regards, Team Whiskas","amzn1.account.AFPP5VOCR7RGA3XTBF7HO5TKYAUA","Whiskas Expert","Amazon India","MxVSUILBWDMLN1","0"
"Pedigree","113856","62","Thank you for posting this. I started purchasing pedigree as a hassle-free alternative to home food. Obviously wrong decision and I have now decided to invest more time and efforts in cooking a decent meal for my dog.","amzn1.account.AEQBOGE4EWX54VMA6GBJ5XIZTOOA","kK","Amazon India","MxZWZXDM0HA7V1","0"
"Pedigree","114475","4","nice one","amzn1.account.AE7BV63YIENWMNHSXGPV2WHQB2LA","Amazon Customer","Amazon India","None_child","0"
"Whiskas","106401","110","My cat love it a lot with milk.","amzn1.account.AFU4ULEG3SQ6IANT6CLEQJOGEMYA","luna","Amazon India","R101LW94H94OKR","5"
"Pedigree","108394","5","Standard branded product. Quality and delivery as committed.","amzn1.account.AFVQNOCPMTAZWFLWCKIMKUL2TGMQ","T J Joseph","Amazon India","R1025DSYXL9IXN","4"
"Pedigree","107047","31","Super quality pedigree","amzn1.account.AFRKXO5N7NNOGY3W5XYPQVHVHCNA","Amazon Customer","Amazon India","R10296QUMFSS9K","5"
"Pedigree","107466","31","good food for my puppy","amzn1.account.AHIYZZFQUND33KMQUBU73AYWFYMA","Sudharsan","Amazon India","R103H6KDH977HC","5"
"Pedigree","105996","96","Good product","amzn1.account.AF4FCLLWPCP2CWJIPMASGIWI5NAA","Sandeep","Amazon India","R103YU1WWLELF","5"
"Whiskas","112566","94","The best gravy meal for cats. Has good contents and priced well.","amzn1.account.AFKHXW6MMMZKRYLA2AJMKCDS45BA","Skhan","Amazon India","R107DKEFKQZ918","5.0"
"Whiskas","109514","45","My cat goes crazy when I lift up the box of whiskas. She loves them, but sometimes when fed too much she pukes it off. 4 stars because of the smell :D","amzn1.account.AGENMW4LYRODIC44KI5QG4BEPGDQ","Kannan","Amazon India","R107ICGXSLD8A2","4"
"Whiskas","114412","110","Cats in my home seem to like the taste of this one than any other cat foods.","amzn1.account.AEPXSMCQGFWFV4SALLFZBHISFKAA","AZZy","Amazon India","R107RCVZHM2VS1","5.0"
"Whiskas","109258","22","my kitten love to eat this food he loves verymuch..this is his favorite dish","amzn1.account.AHHSZDFVNH6OTW6WER46OIRBFXBA","Vipin vs","Amazon India","R108REZSPWA8NX","5"
"Pedigree","110498","27","My pet doberman favourite food. We saved lot of time for preparation.","amzn1.account.AHSOZVQJTFWM7N4EYR4PMWN2YGMQ","Amazon Customer","Amazon India","R10CI9WJD7VM0V","4"
"Pedigree","112578","89","My pet  eats only after adding pedigree wet grave.","amzn1.account.AGKPF6KND4EGUEPVRN37ZBARYXBA","K C Gupta","Amazon India","R10E1MG97WZHNG","5.0"
"Pedigree","114739","31","My five month old lab loves it very much.","amzn1.account.AEKS5BCWINJHJ6VCYESWRBD5NN4Q","navanita hazarika","Amazon India","R10EKRGR74LHAQ","5.0"
"Pedigree","107093","31","Product is good. But delivery is late.","amzn1.account.AH63LFNYEL73MDFJQMJRJFLHRCXQ","Amazon Customer","Amazon India","R10F2WVCC5YCSU","4"
"Whiskas","106197","112","Nice product.","amzn1.account.AFCD2XGOWLKMAIZZ3SV647DBMIIQ","Customer","Amazon India","R10F31F9F5129","5"
"Whiskas","106588","24","Liked the product and service.","amzn1.account.AGRRFWRNVHNXTQP2FQ6P7UDO7ADQ","Amazon Customer","Amazon India","R10FA82M0VBVNQ","4"
"Pedigree","109703","77","I have just bought the pedigree senior dog chicken n rice flavour. I found that the grains are way different than it look in the several video on YouTube. Grains of my ordered package is just like small tablets seemed to be farce one. In internet the grains appeared to be grains like soyabin. So I am in doubt if I got a genuine product or not. So please clear my doubts.","amzn1.account.AFTMXRCWYNTUSVB4HW2IS5THY5TQ","Amazon Customer","Amazon India","R10FMA7B8UYUIH","2"
"Pedigree","114691","27","Good product,","amzn1.account.AF7JUYKS5SSB3ZPTVMFGAQZRODFQ","Punith","Amazon India","R10FZ6T71BYGPD","4.0"
"Pedigree","114821","31","Pedigree is always awesome you can buy it without any dought.","amzn1.account.AFFQVDRM6N7WXLMHSXE5PXT72WHA","ADITYA AGARWAL","Amazon India","R10GI0TJ2CW9U1","5.0"
"Whiskas","109300","22","Good product for cat for caution please purchase for cat less than 1 year","amzn1.account.AE4ZKRERS2B5SQYTY7JO6ACM643Q","Yateesh G.","Amazon India","R10GXMVHACOXTZ","5"
"Whiskas","106427","110","My cat loves this a lot - compared to the chicken version by drools","amzn1.account.AG73X6MXKHDRYKX3EHX2GNLHQJJA","Amit","Amazon India","R10I3SHJM8DICS","5"
"Pedigree","110199","119","dog loves it","amzn1.account.AH2GS3VPQFMPD7MNVLRKC7HGGUBQ","Rimi","Amazon India","R10IN58ELEPVDP","5.0"
"Pedigree","106815","31","None of my dogs ate it. When I served this to them, they walked past it. With pedigree in a plate on my hand, they ignored me so hard, I started to doubt my own existence. ""Just how bad can it be"", thinking this I decided to taste it.Ran around the house, putting whatever I could into my mouth just to get that taste out","amzn1.account.AG3II6VVN3VDLXCY3XAFE2ZWA63Q","Kul Doge","Amazon India","R10INVNPUTL88W","1"
