"","confidence_score","id","polarity","response_confidence_score","review_text","reviewer_id","reviewer_name","source_name","source_review_id","star_rating","response","response_2","response_3","degree"
"92","-86.19","106083","negative","100.0","My cat dislikes the taste","amzn1.account.AH6CMVKRQNAUDYSV6AJUXCXMLJDA","The Critic","Amazon India","R2UGOCK4SI71UH","3.0 out of 5 stars","DearThe Critic, We apologize for the inconvenience caused. We request you to share your contact details so that we can assist you better on our toll free number 1800 4071 12121 or write to us at pedigree.india@effem.com. Regards Team Pedigree.","","",""
"93","-26.96","106084","negative","100.0","My cat liked it but it got bored of the flavor in a month.","amzn1.account.AEG6PEAGX3OJ23LOB6LCYMERFNRQ","shankar","Amazon India","R3PU9M698EIGH5","5.0 out of 5 stars","Dearshankar, We apologize for the inconvenience caused. We request you to share your contact details so that we can assist you better on our toll free number 1800 4071 12121 or write to us at pedigree.india@effem.com. Regards Team Pedigree.","","",""
"94","36.995","106085","positive","98.7","On time delivery with package as described . Will not hesitate to order again.","amzn1.account.AHDL5NPJM3JPH52DEZF4VY267Y5Q","Sonia AnnGeregory","Amazon India","R18NHTLN0YF182","5.0 out of 5 stars","Our customers are our first priority. We are happy that the food was liked by your dog!","","",""
"95","28.9533333333","106086","positive","98.0","Well packed, fresh stock. My cats like this one. But the price reduced by more than 100rs. two days after I bought this so I'm a little disappointed. Wait for offers if you can. The food is good for cats.","amzn1.account.AFKGYMZQEEWFK7PL3CG5HFBHFDOA","Kashmira K","Amazon India","RIRR71REYWCMB","4.0 out of 5 stars","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","",""
"96","79.26","106087","positive","98.0","My Tom Cat liked it very much","amzn1.account.AGG2GDLWPFPCDNFVNFDDS3AYVZHA","YOGENDRA DAHALE","Amazon India","R5NRPOO4UUIZ","5.0 out of 5 stars","Our customers are our first priority. We are happy that the food was liked by your dog!","","",""
"97","0.0","106088","negative","99.35","There were small insects and worms in the packet of food we recently purchased.","amzn1.account.AFWZRGVH4E3WYUMVQI7EHZ5VZ37Q","FP","Amazon India","R259XON0E2WIDO","1.0 out of 5 stars","Our customers are our first priority. We are happy that the food was liked by your dog!","","",""
"98","60.3233333333","106089","positive","-2.0","Simply the best product for your cats.. cheapest ones too.. the cat starts jumping with happiness when i start to open the container.. !!!","amzn1.account.AHDWFGWG6LQJKNZSKORZ53URY5ZA","Dr. Deval dubey","Amazon India","R1972WA8LE4IJB","5.0 out of 5 stars","Our customers are our first priority. We are happy that the food was liked by your dog!","","",""
"99","98.25","106090","positive","99.35","Nice product  my cats liked so much thanks to Amazon","amzn1.account.AFTJQJNKHSHOH6UFSCS7HBSNWFIA","Amazon Customer","Amazon India","R3MZD08GK3HYOT","5.0 out of 5 stars","Our customers are our first priority. We are happy that the food was liked by your dog!","","",""
"100","-19.61","106091","negative","98.0","Cat likes it though not loves it","amzn1.account.AHRSJ3GNSEQF7RXV2BSMMPQKMV4A","Experienced Buyer","Amazon India","R2KO3NUH73IFNK","4.0 out of 5 stars","DearExperienced Buyer, We are sorry for the difficulty caused to you and your pet. We ask for you to share your contact details with the goal that we can help you better on our toll free number 1800 4071 12121 or write to us at pedigree.india@effem.com. Regards Team Pedigree.","","",""
"101","95.45","106092","positive","98.0","Best for your cats","amzn1.account.AFAQHR76PCSEM35TRISTX3DE3ZDA","Abhinay Rana","Amazon India","RIHDA6O5O8EAX","5.0 out of 5 stars","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","",""
"102","92.215","106093","positive","99.35","Good product I like it ....  Thanks Amazon","amzn1.account.AEYLVV4Q7SMQE6DD3FMQ4YCGJY5Q","Swathy v s","Amazon India","R1V3TXE7XYMI34","5.0 out of 5 stars","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","",""
"103","89.765","106094","positive","0.0","Can improve with packing...good quality","amzn1.account.AHUU6BHGZP5FJGGPAL2FPEXK2FEQ","Amazon Customer","Amazon India","R2EO5D95L3EUZF","4.0 out of 5 stars","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","",""
"104","44.245","106095","positive","100.0","After eating this my cat won't eat anything else.Thanks Amazon.","amzn1.account.AH5HHVZU3RYX3YLOBM4D6XGCCFZQ","Amazon Customer","Amazon India","R3U9HVQMK1FL2Z","5.0 out of 5 stars","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","",""
"105","-68.87","106096","negative","0.0","I packet I recieved was already open. The question remains - opened by seller or mice?","amzn1.account.AFAFPUSKVQV5ZSAVYZRICTKWL46A","Poonam","Amazon India","R3DSN6U9WOKCDW","1.0 out of 5 stars","","","",""
"106","86.19","106097","positive","98.0","My cat loves it.","amzn1.account.AFOY6D5QIH6R5M7YDV5A35EJ6ULA","Shreya Sethi","Amazon India","R297JU2GHMC8ID","5.0 out of 5 stars","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","",""
"107","48.075","106098","positive","98.0","Cats loved it","amzn1.account.AGG4WCJPFMQD7VUHHPC2DPINJ3ZQ","Sareeta bhadange","Amazon India","R3KP51DW9N20TY","5.0 out of 5 stars","Our customers are our first priority. We are happy that the food was liked by your dog!","","",""
"108","86.19","106099","positive","98.0","my cat loves it","amzn1.account.AELT7QEXSYDAE5WSCZWMZJ44VFDQ","sadaf quadri","Amazon India","R28K353T0FP8L","5.0 out of 5 stars","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","",""
"109","-48.64","106100","negative","98.0","Cats hated it","amzn1.account.AECTY65IBAW6FSWLJQDB3V6N5THA","talia zubairi","Amazon India","R1XRHXMHEQJYVJ","1.0 out of 5 stars","Deartalia zubairi, We apologize for the inconvenience caused. Please get in touch with us on our toll free number 1800 4071 12121 or write to us at pedigree.india@effem.com. Regards Team Pedigree.","","",""
"110","41.605","106101","positive","99.35","Found 3 holes in inner package and 2 holes in outer package.I cannot return because food already came out when I removed the inner package.","amzn1.account.AGQRCEZTT43TFF2G4HYRTT3NBUQQ","Zaid K.","Amazon India","RD9ZNIJKUZA1O","1.0 out of 5 stars","Our customers are our first priority. We are happy that the food was liked by your dog!","","",""
"111","47.725","106102","positive","98.0","Best cat food","amzn1.account.AEEYKDDDPP253RUKXKVRSEEVKFEQ","gauspak mustak shaikh","Amazon India","R303Q39HR8ZYMB","5.0 out of 5 stars","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","",""
"112","43.71","106103","positive","0.0","Nice product","amzn1.account.AEQ4UUAX72RLD6BFQKUHIETJLDNA","Anindita chandra","Amazon India","R2UEYQO47SJ4WQ","5.0 out of 5 stars","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","",""
"113","86.19","106104","positive","98.0","My cat loves it.","amzn1.account.AHBSIW7CUMPPIBWHXSNLPDZEUHHQ","CapitalM","Amazon India","R1ONSXB0IUIXHC","5.0 out of 5 stars","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","",""
"114","60.51","106105","positive","94.0","Don't feed whiskas to your cats, they become adicted to it like it's drugs, won't let me live, they'll meow you all day until you feed them this, this maybe healthy but this makes them fat and lazy","amzn1.account.AGSPXEV3WXP54MKYDMD5KMSHQU5A","Mihir Nadkarni","Amazon India","R2PN7OZ62JCOPO","3.0 out of 5 stars","Our customers are our first priority. We are happy that the food was liked by your dog!","","",""
"115","96.15","106106","positive","98.0","My cats loved this food.","amzn1.account.AHIHX67HBPK3RSABYCYDTMUZLT6Q","Amazon Customer","Amazon India","R288FUFN00RWOO","4.0 out of 5 stars","Our customers are our first priority. We are happy that the food was liked by your dog!","","",""
"116","94.87","106107","positive","98.0","My kitty is just in love with this...","amzn1.account.AHSHUXTKQBFRQVTQIUEX4W5BPZMQ","Amazon Customer","Amazon India","RMKNQE3QSBY9Z","5.0 out of 5 stars","Our customers are our first priority. We are happy that the food was liked by your dog!","","",""
"117","95.66","106108","positive","98.0","He just loved it ... It's awesome","amzn1.account.AF34I4QU2YE3KDB4GRGKVLBHGRNA","Varalakshmi","Amazon India","R2JY8IAX8UACSC","5.0 out of 5 stars","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","",""
"118","43.71","106109","positive","98.0","Nice","amzn1.account.AGVC5OHFRNJI36GQKXMJN6S3FNFQ","Gnana Prakash","Amazon India","R2TD2ZRPJOYO4F","4.0 out of 5 stars","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","",""
"119","46.885","106110","positive","98.0","Perfect","amzn1.account.AHXB5XG7JADH3IQKULUWFJYIYQKA","vijay v kanitka","Amazon India","R1DFVC68VKPXNF","5.0 out of 5 stars","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","",""
"120","31.4133333333","106111","positive","97.35","Our pet cats used be week and run away to other houses. But after started purchase of whiskas our cats are very happy and more than 2 years now we continually buy this product only. They are very healthy and active.","amzn1.account.AH75J2RPAKWACBAKOLODHXS3YVDA","R Manigandan","Amazon India","RYEHYT55B7J07","5.0 out of 5 stars","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","",""
"121","-2.23","106112","negative","0.0","Whiskas product good. But package is broken?","amzn1.account.AFTB3LY2KM35TRX2P5B3U5VIC3FQ","Amazon Customer","Amazon India","R31HJMSPV5H9WF","3.0 out of 5 stars","","","",""
"122","88.49","106113","positive","98.0","Good food for cats","amzn1.account.AFCSE62RSL2GJWQU3K3E4TDMRBCQ","Rahul R","Amazon India","R2JP3219G24AU","5.0 out of 5 stars","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","",""
"123","0.0","106114","negative","98.0","My cats lick it.Esp the Tuna pockets.","amzn1.account.AEJAJLZFWHB4EL2QO3XRQFREI4RQ","Amazon Customer","Amazon India","R3UNCDIDPXT3HH","4.0 out of 5 stars","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","",""
"124","84.7","106115","positive","98.0","My cat's really liked this food..","amzn1.account.AFHSUEUHJYIJG5525MZDURVSY6HQ","Farhan Siddiqui","Amazon India","R2CT77KCFWDPCI","5.0 out of 5 stars","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","",""
"125","86.19","106116","positive","98.0","My cat is happy and so am i","amzn1.account.AFG2NOYVBKBDQNQTXHNSW226Y5AQ","rahul ravi sharma","Amazon India","R15F7XIO3VXBN9","5.0 out of 5 stars","Our customers are our first priority. We are happy that the food was liked by your dog!","","",""
"126","47.845","106117","positive","98.0","This is most favorite of my pet cat. Became main food.","amzn1.account.AG5HH6YJ3ZFGAWG2ONSOTH42PJSQ","Pranab Kumar Shyam","Amazon India","R36CKSBBH0MPCB","5.0 out of 5 stars","Our customers are our first priority. We are happy that the food was liked by your dog!","","",""
"127","-91.71","106118","negative","100.0","Convenient, although too much will make your cat sick.","amzn1.account.AHJVHT2ZC63OSDPEHYA7TXCI5CGQ","Lemon","Amazon India","R150A8124ASGQW","3.0 out of 5 stars","DearLemon, We apologize for the bother caused. If you don't mind connect with us on our toll free number 1800 4071 12121 or write to us at pedigree.india@effem.com. Regards Team Pedigree.","","",""
"128","-19.566","106119","negative","98.7","You should pack carefully. When the product reached me it was not even 2kg.. such a waste.Very disappointed,  this is not the first time it happen.Am never buying again.","amzn1.account.AGJL4AZQ2AUVT2JJV46RVAPJCY2Q","Amazon Customer","Amazon India","R1UDOOPTW9QQSU","2.0 out of 5 stars","DearAmazon Customer, We are sorry for the difficulty caused to you and your pet. We ask for you to share your contact details with the goal that we can help you better on our toll free number 1800 4071 12121 or write to us at pedigree.india@effem.com. Regards Team Pedigree.","","",""
"129","96.15","106120","positive","100.0","My cat loved this dry cat meal","amzn1.account.AGNSFSB243B5OGMK5TWGMV34ZFEA","bhavna rajoria","Amazon India","R3FCK9Q47PC6RI","5.0 out of 5 stars","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","",""
"130","99.34","106121","positive","-2.0","best product all persian cats love to have this food and really enjoy eating it...","amzn1.account.AEGAAATCH77UIVZ6WUKGQ7PPSA4A","Amazon Customer","Amazon India","R2C197NPKOOPZU","5.0 out of 5 stars","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","",""
"131","-51.11","106122","negative","0.0","Very poor. The product didn't reach me","amzn1.account.AG7CCHCVG62FF5CRY37CEMHHJHTQ","Chandrani Dutta","Amazon India","R7TU56UZZIZP7","1.0 out of 5 stars","","","",""
"132","31.6233333333","106123","positive","-2.0","Delivered on time. If my cats could write the review then they would give it a big MEOW ! They love all Whiskas products.","amzn1.account.AFB54VQTWYUCUXBELS4ULGRFIDKA","Madhvi Chari","Amazon India","R214YQ1VKABELS","5.0 out of 5 stars","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","",""
"133","6.7375","106124","positive","100.0","Cats enjoy their meal. Give 2 fist full of this to per cat at 1 time . Morning n night/afternoon.  Try keeping the bowl/dish at a height so that only cats eat not any stay hungry dog.  Dog spoil it cat with wet food, only as a treat. A cat will always prefer wet than dry food But everyday wet.all.the time is costly affair.","amzn1.account.AF5OEWMXUJ2VCGAE2V75FZLRUQEQ","harmeet singh chawla","Amazon India","R1JUEVVCL9DN5V","5.0 out of 5 stars","Our customers are our first priority. We are happy that the food was liked by your dog!","","",""
