aspect,aspect_keyword,flag,id,review_text,reviewer_id,reviewer_name,sentiment_score,source_name,source_review_id,star_rating,response
[],[],0,106081.0,My cat loves it.,amzn1.account.AE4XTRE3O3UB2BOG2GI4RMDLDIOA,Danish,98.94,Amazon India,RKRJ9KSMUDEI8,5.0 out of 5 stars,Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!
[],[],0,106082.0,Very good,amzn1.account.AEI7PBV735JQ3TR2SXBJJMQ6VZBA,Alakananda sinha,48.75,Amazon India,RID874IH6AED,5.0 out of 5 stars,We are happy that the product met your expectations! Thanks customer name for leaving the review.
[taste],[taste],0,106083.0,My cat dislikes the taste,amzn1.account.AH6CMVKRQNAUDYSV6AJUXCXMLJDA,The Critic,-99.32,Amazon India,R2UGOCK4SI71UH,3.0 out of 5 stars,"DearThe Critic, We are sorry for the inconvenience caused.Please get in touch with us on our toll free number 1800 4071 12121 or write to us at pedigree.india@effem.com. Regards Team Pedigree."
[taste],[flavor],0,106084.0,My cat liked it but it got bored of the flavor in a month.,amzn1.account.AEG6PEAGX3OJ23LOB6LCYMERFNRQ,shankar,-96.89999999999999,Amazon India,R3PU9M698EIGH5,5.0 out of 5 stars,"Dearshankar, We are sorry for the difficulty caused to you and your pet. We ask for you to share your contact details with the goal that we can help you better on our toll free number 1800 4071 12121 or write to us at pedigree.india@effem.com. Regards Team Pedigree."
"[all, convienience, delivery]","[order, package, delivery]",0,106085.0,On time delivery with package as described . Will not hesitate to order again.,amzn1.account.AHDL5NPJM3JPH52DEZF4VY267Y5Q,Sonia AnnGeregory,49.435,Amazon India,R18NHTLN0YF182,5.0 out of 5 stars,Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!
"[offers_n_discounts, pricing]","[offers, price]",0,106086.0,"Well packed, fresh stock. My cats like this one. But the price reduced by more than 100rs. two days after I bought this so I'm a little disappointed. Wait for offers if you can. The food is good for cats.",amzn1.account.AFKGYMZQEEWFK7PL3CG5HFBHFDOA,Kashmira K,33.04833333333333,Amazon India,RIRR71REYWCMB,4.0 out of 5 stars,Our customers are our first priority. We are happy that the food was liked by your dog!
[],[],0,106087.0,My Tom Cat liked it very much,amzn1.account.AGG2GDLWPFPCDNFVNFDDS3AYVZHA,YOGENDRA DAHALE,99.4,Amazon India,R5NRPOO4UUIZ,5.0 out of 5 stars,Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!
[convienience],"[packet, packet of food]",0,106088.0,There were small insects and worms in the packet of food we recently purchased.,amzn1.account.AFWZRGVH4E3WYUMVQI7EHZ5VZ37Q,FP,0.0,Amazon India,R259XON0E2WIDO,1.0 out of 5 stars,Our customers are our first priority. We are happy that the food was liked by your dog!
"[all, dont_reply]",[product],3,106089.0,Simply the best product for your cats.. cheapest ones too.. the cat starts jumping with happiness when i start to open the container.. !!!,amzn1.account.AHDWFGWG6LQJKNZSKORZ53URY5ZA,Dr. Deval dubey,66.59666666666666,Amazon India,R1972WA8LE4IJB,5.0 out of 5 stars,Our customers are our first priority. We are happy that the food was liked by your dog!
[all],"[product, amazon]",0,106090.0,Nice product  my cats liked so much thanks to Amazon,amzn1.account.AFTJQJNKHSHOH6UFSCS7HBSNWFIA,Amazon Customer,99.99,Amazon India,R3MZD08GK3HYOT,5.0 out of 5 stars,We are happy that the product met your expectations! Thanks customer name for leaving the review.
[],[],0,106091.0,Cat likes it though not loves it,amzn1.account.AHRSJ3GNSEQF7RXV2BSMMPQKMV4A,Experienced Buyer,-81.37,Amazon India,R2KO3NUH73IFNK,4.0 out of 5 stars,"DearExperienced Buyer, We apologize for the bother caused. If you don't mind connect with us on our toll free number 1800 4071 12121 or write to us at pedigree.india@effem.com. Regards Team Pedigree."
[],[],0,106092.0,Best for your cats,amzn1.account.AFAQHR76PCSEM35TRISTX3DE3ZDA,Abhinay Rana,99.7,Amazon India,RIHDA6O5O8EAX,5.0 out of 5 stars,We are happy that the product met your expectations! Thanks customer name for leaving the review.
[all],"[product, amazon]",0,106093.0,Good product I like it ....  Thanks Amazon,amzn1.account.AEYLVV4Q7SMQE6DD3FMQ4YCGJY5Q,Swathy v s,98.27,Amazon India,R1V3TXE7XYMI34,5.0 out of 5 stars,We are happy that the product met your expectations! Thanks customer name for leaving the review.
"[convienience, dont_reply]",[packing],3,106094.0,Can improve with packing...good quality,amzn1.account.AHUU6BHGZP5FJGGPAL2FPEXK2FEQ,Amazon Customer,98.33000000000001,Amazon India,R2EO5D95L3EUZF,4.0 out of 5 stars,Our customers are our first priority. We are happy that the food was liked by your dog!
[all],[amazon],0,106095.0,After eating this my cat won't eat anything else.Thanks Amazon.,amzn1.account.AH5HHVZU3RYX3YLOBM4D6XGCCFZQ,Amazon Customer,48.355,Amazon India,R3U9HVQMK1FL2Z,5.0 out of 5 stars,We are happy that the product met your expectations! Thanks customer name for leaving the review.
"[all, convienience, dont_reply]","[seller, packet]",3,106096.0,I packet I recieved was already open. The question remains - opened by seller or mice?,amzn1.account.AFAFPUSKVQV5ZSAVYZRICTKWL46A,Poonam,-99.105,Amazon India,R3DSN6U9WOKCDW,1.0 out of 5 stars,
[],[],0,106097.0,My cat loves it.,amzn1.account.AFOY6D5QIH6R5M7YDV5A35EJ6ULA,Shreya Sethi,98.94,Amazon India,R297JU2GHMC8ID,5.0 out of 5 stars,Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!
[],[],0,106098.0,Cats loved it,amzn1.account.AGG4WCJPFMQD7VUHHPC2DPINJ3ZQ,Sareeta bhadange,49.775000000000006,Amazon India,R3KP51DW9N20TY,5.0 out of 5 stars,We are happy that the product met your expectations! Thanks customer name for leaving the review.
[],[],0,106099.0,my cat loves it,amzn1.account.AELT7QEXSYDAE5WSCZWMZJ44VFDQ,sadaf quadri,98.94,Amazon India,R28K353T0FP8L,5.0 out of 5 stars,Our customers are our first priority. We are happy that the food was liked by your dog!
[],[],0,106100.0,Cats hated it,amzn1.account.AECTY65IBAW6FSWLJQDB3V6N5THA,talia zubairi,-49.845,Amazon India,R1XRHXMHEQJYVJ,1.0 out of 5 stars,"Deartalia zubairi, We are sorry for the difficulty caused to you and your pet. We ask for you to share your contact details with the goal that we can help you better on our toll free number 1800 4071 12121 or write to us at pedigree.india@effem.com. Regards Team Pedigree."
[convienience],"[package, inner package]",0,106101.0,Found 3 holes in inner package and 2 holes in outer package.I cannot return because food already came out when I removed the inner package.,amzn1.account.AGQRCEZTT43TFF2G4HYRTT3NBUQQ,Zaid K.,49.945,Amazon India,RD9ZNIJKUZA1O,1.0 out of 5 stars,Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!
[],[],0,106102.0,Best cat food,amzn1.account.AEEYKDDDPP253RUKXKVRSEEVKFEQ,gauspak mustak shaikh,49.730000000000004,Amazon India,R303Q39HR8ZYMB,5.0 out of 5 stars,Our customers are our first priority. We are happy that the food was liked by your dog!
"[all, dont_reply]",[product],3,106103.0,Nice product,amzn1.account.AEQ4UUAX72RLD6BFQKUHIETJLDNA,Anindita chandra,48.175000000000004,Amazon India,R2UEYQO47SJ4WQ,5.0 out of 5 stars,Our customers are our first priority. We are happy that the food was liked by your dog!
[],[],0,106104.0,My cat loves it.,amzn1.account.AHBSIW7CUMPPIBWHXSNLPDZEUHHQ,CapitalM,98.94,Amazon India,R1ONSXB0IUIXHC,5.0 out of 5 stars,Our customers are our first priority. We are happy that the food was liked by your dog!
[],[],0,106105.0,"Don't feed whiskas to your cats, they become adicted to it like it's drugs, won't let me live, they'll meow you all day until you feed them this, this maybe healthy but this makes them fat and lazy",amzn1.account.AGSPXEV3WXP54MKYDMD5KMSHQU5A,Mihir Nadkarni,99.94,Amazon India,R2PN7OZ62JCOPO,3.0 out of 5 stars,Our customers are our first priority. We are happy that the food was liked by your dog!
[],[],0,106106.0,My cats loved this food.,amzn1.account.AHIHX67HBPK3RSABYCYDTMUZLT6Q,Amazon Customer,99.83999999999999,Amazon India,R288FUFN00RWOO,4.0 out of 5 stars,Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!
[],[],0,106107.0,My kitty is just in love with this...,amzn1.account.AHSHUXTKQBFRQVTQIUEX4W5BPZMQ,Amazon Customer,99.91,Amazon India,RMKNQE3QSBY9Z,5.0 out of 5 stars,We are happy that the product met your expectations! Thanks customer name for leaving the review.
[],[],0,106108.0,He just loved it ... It's awesome,amzn1.account.AF34I4QU2YE3KDB4GRGKVLBHGRNA,Varalakshmi,99.23500000000001,Amazon India,R2JY8IAX8UACSC,5.0 out of 5 stars,Our customers are our first priority. We are happy that the food was liked by your dog!
[],[],0,106109.0,Nice,amzn1.account.AGVC5OHFRNJI36GQKXMJN6S3FNFQ,Gnana Prakash,43.71,Amazon India,R2TD2ZRPJOYO4F,4.0 out of 5 stars,We are happy that the product met your expectations! Thanks customer name for leaving the review.
[],[],0,106110.0,Perfect,amzn1.account.AHXB5XG7JADH3IQKULUWFJYIYQKA,vijay v kanitka,46.885,Amazon India,R1DFVC68VKPXNF,5.0 out of 5 stars,We are happy that the product met your expectations! Thanks customer name for leaving the review.
"[all, pricing]","[product, purchase]",0,106111.0,Our pet cats used be week and run away to other houses. But after started purchase of whiskas our cats are very happy and more than 2 years now we continually buy this product only. They are very healthy and active.,amzn1.account.AH75J2RPAKWACBAKOLODHXS3YVDA,R Manigandan,33.306666666666665,Amazon India,RYEHYT55B7J07,5.0 out of 5 stars,Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!
"[all, convienience, dont_reply]","[product, package]",3,106112.0,Whiskas product good. But package is broken?,amzn1.account.AFTB3LY2KM35TRX2P5B3U5VIC3FQ,Amazon Customer,-0.5049999999999999,Amazon India,R31HJMSPV5H9WF,3.0 out of 5 stars,
[],[],0,106113.0,Good food for cats,amzn1.account.AFCSE62RSL2GJWQU3K3E4TDMRBCQ,Rahul R,99.15,Amazon India,R2JP3219G24AU,5.0 out of 5 stars,Our customers are our first priority. We are happy that the food was liked by your dog!
[],[],0,106114.0,My cats lick it.Esp the Tuna pockets.,amzn1.account.AEJAJLZFWHB4EL2QO3XRQFREI4RQ,Amazon Customer,0.0,Amazon India,R3UNCDIDPXT3HH,4.0 out of 5 stars,We are happy that the product met your expectations! Thanks customer name for leaving the review.
[],[],0,106115.0,My cat's really liked this food..,amzn1.account.AFHSUEUHJYIJG5525MZDURVSY6HQ,Farhan Siddiqui,99.46000000000001,Amazon India,R2CT77KCFWDPCI,5.0 out of 5 stars,Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!
[],[],0,106116.0,My cat is happy and so am i,amzn1.account.AFG2NOYVBKBDQNQTXHNSW226Y5AQ,rahul ravi sharma,99.72999999999999,Amazon India,R15F7XIO3VXBN9,5.0 out of 5 stars,Our customers are our first priority. We are happy that the food was liked by your dog!
[],[],0,106117.0,This is most favorite of my pet cat. Became main food.,amzn1.account.AG5HH6YJ3ZFGAWG2ONSOTH42PJSQ,Pranab Kumar Shyam,49.964999999999996,Amazon India,R36CKSBBH0MPCB,5.0 out of 5 stars,Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!
[health_impact],[sick],0,106118.0,"Convenient, although too much will make your cat sick.",amzn1.account.AHJVHT2ZC63OSDPEHYA7TXCI5CGQ,Lemon,-99.88,Amazon India,R150A8124ASGQW,3.0 out of 5 stars,"DearLemon, We apologize for the bother caused. If you don't mind connect with us on our toll free number 1800 4071 12121 or write to us at pedigree.india@effem.com. Regards Team Pedigree."
"[all, convienience, pricing]","[product, pack, buying]",0,106119.0,"You should pack carefully. When the product reached me it was not even 2kg.. such a waste.Very disappointed,  this is not the first time it happen.Am never buying again.",amzn1.account.AGJL4AZQ2AUVT2JJV46RVAPJCY2Q,Amazon Customer,-2.3619999999999974,Amazon India,R1UDOOPTW9QQSU,2.0 out of 5 stars,"DearAmazon Customer, We apologize for the inconvenience caused. Please get in touch with us on our toll free number 1800 4071 12121 or write to us at pedigree.india@effem.com. Regards Team Pedigree."
"[condition_of_product, nutrition_ingredientst]","[dry, meal]",0,106120.0,My cat loved this dry cat meal,amzn1.account.AGNSFSB243B5OGMK5TWGMV34ZFEA,bhavna rajoria,99.92,Amazon India,R3FCK9Q47PC6RI,5.0 out of 5 stars,We are happy that the product met your expectations! Thanks customer name for leaving the review.
"[all, dont_reply]",[product],3,106121.0,best product all persian cats love to have this food and really enjoy eating it...,amzn1.account.AEGAAATCH77UIVZ6WUKGQ7PPSA4A,Amazon Customer,100.0,Amazon India,R2C197NPKOOPZU,5.0 out of 5 stars,Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!
"[all, dont_reply]",[product],3,106122.0,Very poor. The product didn't reach me,amzn1.account.AG7CCHCVG62FF5CRY37CEMHHJHTQ,Chandrani Dutta,-71.30499999999999,Amazon India,R7TU56UZZIZP7,1.0 out of 5 stars,
"[all, dont_reply]",[products],3,106123.0,Delivered on time. If my cats could write the review then they would give it a big MEOW ! They love all Whiskas products.,amzn1.account.AFB54VQTWYUCUXBELS4ULGRFIDKA,Madhvi Chari,33.26,Amazon India,R214YQ1VKABELS,5.0 out of 5 stars,Our customers are our first priority. We are happy that the food was liked by your dog!
"[condition_of_product, information, nutrition_ingredientst]","[wet, dry, wet food, height, meal]",0,106124.0,"Cats enjoy their meal. Give 2 fist full of this to per cat at 1 time . Morning n night/afternoon.  Try keeping the bowl/dish at a height so that only cats eat not any stay hungry dog.  Dog spoil it cat with wet food, only as a treat. A cat will always prefer wet than dry food But everyday wet.all.the time is costly affair.",amzn1.account.AF5OEWMXUJ2VCGAE2V75FZLRUQEQ,harmeet singh chawla,1.2400000000000009,Amazon India,R1JUEVVCL9DN5V,5.0 out of 5 stars,We are happy that the product met your expectations! Thanks customer name for leaving the review.
"[all, information, offers_n_discounts, pricing]","[amazon, shops, kg, 3 kg, discount, buying]",0,106125.0,My kids run for the food... i have 9 furr babies.. all aging from 3 months to 5 years.. and everybody loves it.. just be carefull while weaning and with the quantities... and give lots of water or this food with moisture... cats and kittens will love this... even i get a very good discount buying from amazon rather than normal shops... 3 kg lasts me just 1.5 months with other homemade foods.,amzn1.account.AHQC2CPJAADOYU36DHF2ZUXZQPOQ,Aasifa,39.707,Amazon India,RF97XK130660A,5.0 out of 5 stars,Our customers are our first priority. We are happy that the food was liked by your dog!
"[all, convienience]","[amazon, product, bag, cover, food bag, plastic cover]",0,106126.0,The Food Bag was open and the treats had fallen inside the amazon plastic cover. Very disappointed. I really needed the product urgently hence kept it,amzn1.account.AHCDMVEIVVI5RFRGVCEAZWYD5JOQ,Amazon Customer,-65.95,Amazon India,RMJOMQCFYXDHN,1.0 out of 5 stars,"DearAmazon Customer, We apologize for the inconvenience caused. Please get in touch with us on our toll free number 1800 4071 12121 or write to us at pedigree.india@effem.com. Regards Team Pedigree."
[],[],0,106127.0,"If you go by what the cat adores... this he does.He's the boss and he says:  ""It's great, I love it!""Who are we to disagree?!:-)",amzn1.account.AEBFYXDR7IEJ2QWG5Z5LVVMYX2JA,AEL,35.944,Amazon India,R13I9OP54045B0,5.0 out of 5 stars,Our customers are our first priority. We are happy that the food was liked by your dog!
[taste],[flavour],0,106128.0,Best food  specially  TUNA  flavour.  My cat love it.,amzn1.account.AHGLKM2I57V3ISFAWW2JQRDMJMQQ,Vishnu,99.785,Amazon India,RM04KQPLUTCGG,5.0 out of 5 stars,Our customers are our first priority. We are happy that the food was liked by your dog!
[],[],0,106129.0,My cat loves it,amzn1.account.AECL2PQPPBDJI6V4ESIUWIJARPYA,Sanil,98.94,Amazon India,RXKGX2S6RN8SK,5.0 out of 5 stars,We are happy that the product met your expectations! Thanks customer name for leaving the review.
"[all, dont_reply]",[product],3,106130.0,Product as described,amzn1.account.AE7M7DJH6TDPOFDTTCV4IGURPQ2A,Arun N,0.0,Amazon India,R3GM2PQCZZLXFB,5.0 out of 5 stars,Our customers are our first priority. We are happy that the food was liked by your dog!
[],[],0,106131.0,as always.. cats love it...,amzn1.account.AGRV7H24YGI67DW5QGJVKYYY42KA,nikunj zaveri,49.695,Amazon India,R15I5G738ZQRT0,5.0 out of 5 stars,We are happy that the product met your expectations! Thanks customer name for leaving the review.
[],[],0,106132.0,My cat loves it,amzn1.account.AFGDSXVEUWN5O4YAWIPCSXHMTOJQ,Zahida,98.94,Amazon India,RZA2Q1C3J3LVT,4.0 out of 5 stars,Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!
